!RNX Dual-Polarized Feed Calibration Data
!Created: 20250728T092813ZZ
!Operator: Default
!Base Parameters:
!  Reference_Power: -10.0 dBm
!  Polarization: PHI
!  Distance: 1.0 m
!Equipment:
!  Signal_Generator: PLASG-T8G40G_SN:
!  Spectrum_Analyzer: NRP50S_SN:
!  Antenna: RNX_ANT_SN:SN00000
!Environment: 25.0C, 50.0%RH
!Frequency:
!  Start: 18.0 GHz
!  Stop: 26.5 GHz
!  Step: 0.1 GHz
!  Points: 86
!Data Columns:
!  1: Frequency(GHz)
!  2: Theta(dB)
!  3: Phi(dB)
!  4: Horn_Gain(GHz)
!  5: Theta_corrected(dB)
!  6: Phi_corrected(dB)
!  7: Theta_corrected_V/M(V/M)
!  8: Phi_corrected_V/M(V/M)
!  9: Reference_Power(dBm)
! 10: Polarization
!VersionNotes: Auto generated calibration file
!BaseParams: {"ref_power": -10.0, "polarization": "PHI", "distance": 1.0, "operator": "SYSTEM"}
Frequency,Theta,Phi,Horn_Gain,Theta_corrected,Phi_corrected,Theta_corrected_V/M,Phi_corrected_V/M,Reference_Power,Polarization
18.000000,-0.22,-0.22,16.76833,-16.99,-16.98,18.47,18.48
18.100000,-0.63,-0.63,16.79284,-17.43,-17.43,17.66,17.66
18.200000,-0.77,-0.77,16.88854,-17.66,-17.66,17.29,17.29
18.300000,-0.78,-0.78,16.97164,-17.75,-17.75,17.20,17.20
18.400000,-0.77,-0.77,17.05326,-17.83,-17.82,17.14,17.16
18.500000,-0.67,-0.67,17.13466,-17.81,-17.81,17.27,17.28
18.600000,-0.44,-0.44,17.21938,-17.66,-17.66,17.68,17.68
18.700000,-0.34,-0.34,17.30896,-17.65,-17.65,17.78,17.78
18.800000,-0.59,-0.59,17.39714,-17.99,-17.99,17.19,17.20
18.900000,-0.39,-0.39,17.45742,-17.85,-17.85,17.57,17.57
19.000000,-0.29,-0.29,17.49133,-17.78,-17.78,17.80,17.80
19.100000,0.09,0.10,17.50242,-17.41,-17.41,18.68,18.68
19.200000,-0.07,-0.07,17.47615,-17.55,-17.55,18.48,18.48
19.300000,-0.55,-0.54,17.44052,-17.99,-17.98,17.66,17.66
19.400000,-0.97,-0.97,17.39627,-18.36,-18.36,16.99,17.00
19.500000,-0.58,-0.58,17.35469,-17.94,-17.93,17.94,17.95
19.600000,-0.70,-0.70,17.31817,-18.02,-18.02,17.86,17.87
19.700000,-1.18,-1.18,17.28821,-18.47,-18.47,17.04,17.05
19.800000,-1.61,-1.61,17.27458,-18.89,-18.89,16.33,16.33
19.900000,-1.69,-1.69,17.26869,-18.96,-18.96,16.28,16.28
20.000000,-1.36,-1.35,17.28432,-18.64,-18.64,16.97,16.98
20.100000,-1.37,-1.36,17.31651,-18.68,-18.68,16.97,16.98
20.200000,-1.20,-1.20,17.36393,-18.56,-18.56,17.29,17.30
20.300000,-1.00,-0.99,17.43173,-18.43,-18.43,17.64,17.66
20.400000,-1.25,-1.25,17.50523,-18.75,-18.75,17.09,17.09
20.500000,-1.36,-1.36,17.58127,-18.95,-18.94,16.79,16.80
20.600000,-1.52,-1.52,17.65829,-19.18,-19.18,16.43,16.43
20.700000,-1.21,-1.21,17.73652,-18.95,-18.95,16.95,16.96
20.800000,-1.37,-1.37,17.81202,-19.18,-19.18,16.58,16.58
20.900000,-1.16,-1.16,17.88368,-19.04,-19.04,16.93,16.93
21.000000,-1.69,-1.69,17.95158,-19.64,-19.64,15.88,15.89
21.100000,-1.55,-1.55,18.01556,-19.56,-19.56,16.10,16.10
21.200000,-1.57,-1.56,18.08091,-19.65,-19.65,16.02,16.02
21.300000,-1.66,-1.66,18.14150,-19.80,-19.80,15.81,15.81
21.400000,-1.72,-1.71,18.19562,-19.91,-19.91,15.69,15.69
21.500000,-2.16,-2.16,18.23102,-20.39,-20.39,14.91,14.91
21.600000,-2.00,-2.00,18.25673,-20.25,-20.25,15.22,15.22
21.700000,-2.40,-2.40,18.27445,-20.67,-20.67,14.58,14.58
21.800000,-1.90,-1.90,18.28529,-20.19,-20.19,15.48,15.48
21.900000,-2.02,-2.02,18.29662,-20.31,-20.31,15.33,15.33
22.000000,-1.89,-1.89,18.31307,-20.20,-20.20,15.59,15.60
22.100000,-2.60,-2.60,18.33572,-20.94,-20.94,14.39,14.39
22.200000,-3.21,-3.21,18.36347,-21.57,-21.57,13.44,13.44
22.300000,-2.55,-2.55,18.39856,-20.95,-20.95,14.50,14.50
22.400000,-2.51,-2.51,18.43431,-20.94,-20.94,14.58,14.58
22.500000,-2.61,-2.61,18.47053,-21.08,-21.08,14.41,14.41
22.600000,-3.75,-3.75,18.50446,-22.26,-22.26,12.65,12.65
22.700000,-2.66,-2.66,18.53698,-21.20,-21.20,14.34,14.34
22.800000,-2.45,-2.45,18.56694,-21.02,-21.02,14.71,14.71
22.900000,-2.78,-2.78,18.59428,-21.37,-21.37,14.19,14.19
23.000000,-3.29,-3.29,18.61985,-21.91,-21.91,13.40,13.40
23.100000,-3.41,-3.41,18.63782,-22.05,-22.05,13.24,13.24
23.200000,-3.31,-3.31,18.65569,-21.96,-21.96,13.43,13.43
23.300000,-3.32,-3.32,18.67341,-21.99,-21.99,13.44,13.45
23.400000,-2.94,-2.94,18.69982,-21.64,-21.64,14.05,14.06
23.500000,-3.57,-3.57,18.73167,-22.30,-22.30,13.08,13.09
23.600000,-3.57,-3.57,18.77661,-22.35,-22.35,13.07,13.07
23.700000,-3.84,-3.84,18.83139,-22.67,-22.67,12.64,12.64
23.800000,-3.48,-3.48,18.89297,-22.38,-22.37,13.14,13.14
23.900000,-3.85,-3.85,18.95960,-22.81,-22.80,12.55,12.56
24.000000,-3.87,-3.87,19.02373,-22.89,-22.89,12.48,12.49
24.100000,-3.89,-3.89,19.08485,-22.97,-22.97,12.42,12.42
24.200000,-3.97,-3.97,19.14201,-23.12,-23.12,12.27,12.26
24.300000,-3.55,-3.55,19.18836,-22.74,-22.74,12.86,12.87
24.400000,-3.30,-3.30,19.21844,-22.52,-22.52,13.24,13.24
24.500000,-3.66,-3.66,19.23796,-22.90,-22.90,12.73,12.73
24.600000,-4.76,-4.76,19.23014,-23.99,-23.99,11.28,11.28
24.700000,-4.65,-4.65,19.21289,-23.86,-23.86,11.49,11.49
24.800000,-4.22,-4.22,19.18381,-23.41,-23.40,12.16,12.16
24.900000,-3.69,-3.68,19.14977,-22.84,-22.83,13.03,13.04
25.000000,-4.51,-4.51,19.11632,-23.63,-23.63,11.94,11.94
25.100000,-5.21,-5.21,19.08636,-24.30,-24.30,11.10,11.10
25.200000,-5.13,-5.13,19.06277,-24.20,-24.19,11.28,11.28
25.300000,-4.85,-4.85,19.04285,-23.90,-23.89,11.72,11.72
25.400000,-4.70,-4.70,19.03779,-23.74,-23.74,11.98,11.98
25.500000,-4.51,-4.51,19.03900,-23.55,-23.55,12.29,12.30
25.600000,-5.20,-5.20,19.05039,-24.25,-24.25,11.39,11.39
25.700000,-5.13,-5.13,19.07143,-24.21,-24.20,11.49,11.49
25.800000,-5.08,-5.08,19.09709,-24.18,-24.18,11.57,11.57
25.900000,-4.09,-4.09,19.13013,-23.22,-23.22,12.97,12.97
26.000000,-4.07,-4.07,19.16623,-23.24,-23.24,12.99,12.99
26.100000,-5.56,-5.56,19.20513,-24.77,-24.77,10.94,10.94
26.200000,-5.22,-5.22,19.24403,-24.46,-24.46,11.37,11.37
26.300000,-5.22,-5.22,19.27591,-24.49,-24.49,11.37,11.38
26.400000,-4.19,-4.19,19.29675,-23.49,-23.49,12.82,12.82
26.500000,-4.51,-4.51,19.29307,-23.80,-23.80,12.41,12.41
!EndOfData: 2025-07-28T09:29:06Z
!Notes: The calibration file for actual calibrated output
!MD5: b1bb1e56f84c7007dd4ab35418716824
