!RNX Dual-Polarized Feed Calibration Data
!Created: 20250728T093519ZZ
!Operator: Default
!Base Parameters:
!  Reference_Power: -5.0 dBm
!  Polarization: PHI
!  Distance: 1.0 m
!Equipment:
!  Signal_Generator: PLASG-T8G40G_SN:
!  Spectrum_Analyzer: NRP50S_SN:
!  Antenna: RNX_ANT_SN:SN00000
!Environment: 25.0C, 50.0%RH
!Frequency:
!  Start: 26.5 GHz
!  Stop: 40.0 GHz
!  Step: 0.1 GHz
!  Points: 136
!Data Columns:
!  1: Frequency(GHz)
!  2: Theta(dB)
!  3: Phi(dB)
!  4: Horn_Gain(GHz)
!  5: Theta_corrected(dB)
!  6: Phi_corrected(dB)
!  7: Theta_corrected_V/M(V/M)
!  8: Phi_corrected_V/M(V/M)
!  9: Reference_Power(dBm)
! 10: Polarization
!VersionNotes: Auto generated calibration file
!BaseParams: {"ref_power": -5.0, "polarization": "PHI", "distance": 1.0, "operator": "SYSTEM"}
Frequency,Theta,Phi,Horn_Gain,Theta_corrected,Phi_corrected,Theta_corrected_V/M,Phi_corrected_V/M,Reference_Power,Polarization
26.500000,-0.19,-0.19,19.29307,-19.48,-19.48,20.41,20.41
26.600000,-0.08,-0.08,19.27644,-19.36,-19.36,20.78,20.78
26.700000,-1.09,-1.09,19.23773,-20.33,-20.32,18.66,18.66
26.800000,-0.86,-0.86,19.19224,-20.06,-20.06,19.32,19.32
26.900000,-0.37,-0.37,19.14528,-19.52,-19.52,20.63,20.63
27.000000,-0.16,-0.16,19.10379,-19.27,-19.27,21.31,21.31
27.100000,-1.03,-1.03,19.07038,-20.10,-20.10,19.44,19.44
27.200000,-1.43,-1.43,19.04150,-20.47,-20.47,18.70,18.70
27.300000,-0.45,-0.46,19.02378,-19.48,-19.48,21.04,21.03
27.400000,-1.01,-1.00,19.01098,-20.02,-20.02,19.84,19.84
27.500000,-0.63,-0.63,19.00474,-19.63,-19.63,20.81,20.82
27.600000,-0.72,-0.72,19.00501,-19.73,-19.73,20.66,20.66
27.700000,-0.75,-0.75,19.00775,-19.76,-19.76,20.66,20.66
27.800000,-0.76,-0.76,19.01399,-19.77,-19.77,20.70,20.70
27.900000,-0.70,-0.70,19.02123,-19.72,-19.72,20.91,20.91
28.000000,-0.53,-0.53,19.03009,-19.56,-19.56,21.38,21.38
28.100000,-1.01,-1.01,19.03886,-20.05,-20.05,20.27,20.27
28.200000,-0.40,-0.40,19.04770,-19.45,-19.45,21.80,21.81
28.300000,-0.83,-0.83,19.05893,-19.89,-19.89,20.79,20.80
28.400000,-0.75,-0.75,19.07248,-19.82,-19.82,21.03,21.03
28.500000,-1.05,-1.05,19.09020,-20.14,-20.14,20.35,20.35
28.600000,-0.46,-0.46,19.11373,-19.57,-19.57,21.80,21.80
28.700000,-0.89,-0.89,19.14038,-20.03,-20.03,20.76,20.76
28.800000,-1.28,-1.28,19.17342,-20.45,-20.45,19.84,19.84
28.900000,-0.76,-0.76,19.20870,-19.97,-19.97,21.04,21.04
29.000000,-0.86,-0.86,19.24626,-20.11,-20.11,20.78,20.78
29.100000,-0.46,-0.46,19.29199,-19.75,-19.75,21.73,21.73
29.200000,-0.27,-0.27,19.34087,-19.61,-19.61,22.16,22.16
29.300000,-0.75,-0.75,19.39306,-20.15,-20.15,20.90,20.91
29.400000,-1.44,-1.44,19.43672,-20.88,-20.88,19.28,19.28
29.500000,-0.66,-0.66,19.47169,-20.13,-20.13,21.08,21.08
29.600000,-0.26,-0.26,19.49775,-19.76,-19.76,22.08,22.08
29.700000,-0.63,-0.63,19.50971,-20.14,-20.14,21.21,21.21
29.800000,-1.14,-1.14,19.51872,-20.66,-20.66,20.04,20.04
29.900000,-1.29,-1.29,19.52371,-20.81,-20.81,19.76,19.76
30.000000,-1.01,-1.01,19.52998,-20.54,-20.54,20.46,20.47
30.100000,-0.85,-0.85,19.53747,-20.39,-20.39,20.89,20.89
30.200000,-1.00,-1.00,19.54186,-20.54,-20.54,20.59,20.59
