!RNX Dual-Polarized Feed Calibration Data
!Created: 20250728T091812ZZ
!Operator: Default
!Base Parameters:
!  Reference_Power: -5.0 dBm
!  Polarization: THETA
!  Distance: 1.0 m
!Equipment:
!  Signal_Generator: PLASG-T8G40G_SN:
!  Spectrum_Analyzer: NRP50S_SN:
!  Antenna: RNX_ANT_SN:SN00000
!Environment: 25.0C, 50.0%RH
!Frequency:
!  Start: 12.0 GHz
!  Stop: 18.0 GHz
!  Step: 0.1 GHz
!  Points: 61
!Data Columns:
!  1: Frequency(GHz)
!  2: Theta(dB)
!  3: Phi(dB)
!  4: Horn_Gain(GHz)
!  5: Theta_corrected(dB)
!  6: Phi_corrected(dB)
!  7: Theta_corrected_V/M(V/M)
!  8: Phi_corrected_V/M(V/M)
!  9: Reference_Power(dBm)
! 10: Polarization
!VersionNotes: Auto generated calibration file
!BaseParams: {"ref_power": -5.0, "polarization": "THETA", "distance": 1.0, "operator": "SYSTEM"}
Frequency,Theta,Phi,Horn_Gain,Theta_corrected,Phi_corrected,Theta_corrected_V/M,Phi_corrected_V/M,Reference_Power,Polarization
12.000000,0.43,0.43,11.97460,-11.55,-11.55,23.04,23.05
12.100000,0.50,0.50,12.11920,-11.62,-11.61,23.05,23.05
12.200000,0.26,0.27,12.11828,-11.85,-11.85,22.61,22.62
12.300000,0.79,0.79,12.24810,-11.46,-11.46,23.85,23.85
12.400000,1.13,1.13,12.15021,-11.02,-11.02,25.31,25.31
12.500000,0.42,0.42,12.16276,-11.74,-11.74,23.47,23.47
12.600000,0.19,0.19,12.11651,-11.92,-11.92,23.17,23.17
12.700000,0.15,0.15,12.09880,-11.95,-11.95,23.27,23.27
12.800000,0.31,0.31,12.11899,-11.81,-11.81,23.83,23.84
12.900000,0.06,0.06,12.03210,-11.97,-11.97,23.58,23.58
13.000000,-0.37,-0.37,12.03451,-12.40,-12.40,22.62,22.62
13.100000,-0.28,-0.28,11.90105,-12.18,-12.18,23.38,23.38
13.200000,-0.56,-0.56,11.86877,-12.43,-12.43,22.90,22.90
13.300000,-0.39,-0.39,11.92274,-12.32,-12.32,23.37,23.38
13.400000,-0.50,-0.50,12.04333,-12.55,-12.54,22.94,22.94
13.500000,-0.82,-0.82,12.22825,-13.04,-13.04,21.82,21.82
13.600000,-1.26,-1.26,12.19744,-13.45,-13.45,20.97,20.97
13.700000,-1.67,-1.67,12.20842,-13.88,-13.88,20.10,20.11
13.800000,-1.88,-1.88,12.13763,-14.02,-14.02,19.93,19.93
13.900000,-2.00,-2.00,12.27340,-14.27,-14.27,19.51,19.51
14.000000,-1.26,-1.26,12.37179,-13.63,-13.63,21.15,21.15
14.100000,-1.51,-1.51,12.49934,-14.01,-14.01,20.39,20.39
14.200000,-3.11,-3.11,12.66379,-15.78,-15.77,16.76,16.76
14.300000,-3.00,-3.00,12.75306,-15.76,-15.76,16.91,16.91
14.400000,-2.54,-2.54,12.95304,-15.49,-15.49,17.56,17.56
14.500000,-2.52,-2.52,12.98098,-15.50,-15.50,17.67,17.67
14.600000,-3.72,-3.72,12.97743,-16.70,-16.70,15.49,15.49
14.700000,-3.69,-3.69,12.96870,-16.66,-16.66,15.67,15.67
14.800000,-3.95,-3.95,12.98435,-16.94,-16.94,15.28,15.28
14.900000,-3.88,-3.88,13.09185,-16.98,-16.98,15.31,15.31
15.000000,-4.85,-4.85,13.14193,-17.99,-17.99,13.71,13.71
15.100000,-4.73,-4.73,13.19285,-17.92,-17.92,13.92,13.92
15.200000,-4.53,-4.53,13.36360,-17.89,-17.89,14.06,14.06
15.300000,-4.10,-4.09,13.60278,-17.70,-17.70,14.47,14.47
15.400000,-5.12,-5.12,13.73027,-18.85,-18.85,12.75,12.75
15.500000,-5.16,-5.16,13.87976,-19.04,-19.04,12.56,12.56
15.600000,-4.34,-4.34,13.89044,-18.23,-18.23,13.88,13.88
15.700000,-4.31,-4.31,13.96763,-18.28,-18.28,13.88,13.88
15.800000,-5.31,-5.30,13.99089,-19.30,-19.30,12.43,12.43
15.900000,-5.90,-5.90,14.08453,-19.98,-19.98,11.56,11.56
16.000000,-5.40,-5.40,14.16735,-19.56,-19.56,12.21,12.21
16.100000,-4.33,-4.33,14.25064,-18.59,-18.58,13.75,13.75
16.200000,-5.07,-5.07,14.28856,-19.36,-19.36,12.65,12.66
16.300000,-5.71,-5.71,14.46572,-20.17,-20.17,11.59,11.59
16.400000,-5.62,-5.62,14.59189,-20.21,-20.21,11.62,11.61
16.500000,-5.66,-5.66,14.72543,-20.38,-20.38,11.46,11.46
16.600000,-5.48,-5.48,14.75118,-20.24,-20.24,11.72,11.72
16.700000,-5.87,-5.87,14.82280,-20.70,-20.69,11.18,11.19
16.800000,-5.03,-5.03,14.92307,-19.95,-19.95,12.26,12.26
16.900000,-4.48,-4.48,15.09146,-19.58,-19.57,12.88,12.88
17.000000,-5.03,-5.03,14.39255,-19.42,-19.42,13.18,13.18
17.100000,-5.63,-5.63,15.74507,-21.37,-21.37,10.59,10.59
17.200000,-4.74,-4.74,16.10714,-20.85,-20.85,11.32,11.32
17.300000,-4.61,-4.61,16.26716,-20.88,-20.88,11.34,11.34
17.400000,-4.56,-4.55,16.39990,-20.96,-20.95,11.31,11.31
17.500000,-4.21,-4.21,16.47439,-20.68,-20.68,11.74,11.74
17.600000,-3.17,-3.17,16.50951,-19.68,-19.68,13.25,13.25
17.700000,-3.21,-3.21,16.42584,-19.64,-19.64,13.39,13.39
17.800000,-3.54,-3.54,16.35579,-19.90,-19.90,13.07,13.07
17.900000,-4.41,-4.41,16.37898,-20.79,-20.79,11.86,11.86
18.000000,-3.71,-3.71,16.40049,-20.11,-20.11,12.90,12.90
!EndOfData: 2025-07-28T09:18:32Z
!Notes: The calibration file for actual calibrated output
!MD5: f5baa07aa5a013ded96a44b59a9a7151
